msec,Experiment,Exper,HzpostEEMD1Ozsqua,HzpostEEMD2Ozsqua,HzpostEEMD3Ozsqua,HzpostEEMD4Ozsqua,HzpostEEMD5Ozsqua,HzpostEEMD6Ozsqua,HzpostEEMD7Ozsqua,HzpostEEMD1combinexpOzSquareMask,HzpostEEMD2combinexpOzSquareMask,HzpostEEMD3combinexpOzSquareMask,HzpostEEMD4combinexpOzSquareMask,HzpostEEMD5combinexpOzSquareMask,HzpostEEMD6combinexpOzSquareMask,HzpostEEMD7combinexpOzSquareMask,HzpostEEMD1combinexpOzSquarePseudo,HzpostEEMD2combinexpOzSquarePseudo,HzpostEEMD3combinexpOzSquarePseudo,HzpostEEMD4combinexpOzSquarePseudo,HzpostEEMD5combinexpOzSquarePseudo,HzpostEEMD6combinexpOzSquarePseudo,HzpostEEMD7combinexpOzSquarePseudo,HzpostEEMD1Ozdiamo,HzpostEEMD2Ozdiamo,HzpostEEMD3Ozdiamo,HzpostEEMD4Ozdiamo,HzpostEEMD5Ozdiamo,HzpostEEMD6Ozdiamo,HzpostEEMD7Ozdiamo,HzpostEEMD1combinexpOzDiamondMask,HzpostEEMD2combinexpOzDiamondMask,HzpostEEMD3combinexpOzDiamondMask,HzpostEEMD4combinexpOzDiamondMask,HzpostEEMD5combinexpOzDiamondMask,HzpostEEMD6combinexpOzDiamondMask,HzpostEEMD7combinexpOzDiamondMask,HzpostEEMD1combinexpOzDiamondPseudo,HzpostEEMD2combinexpOzDiamondPseudo,HzpostEEMD3combinexpOzDiamondPseudo,HzpostEEMD4combinexpOzDiamondPseudo,HzpostEEMD5combinexpOzDiamondPseudo,HzpostEEMD6combinexpOzDiamondPseudo,HzpostEEMD7combinexpOzDiamondPseudo,HzpostEEMD1OzMask,HzpostEEMD2OzMask,HzpostEEMD3OzMask,HzpostEEMD4OzMask,HzpostEEMD5OzMask,HzpostEEMD6OzMask,HzpostEEMD7OzMask,HzpostEEMD1OzPseudomask,HzpostEEMD2OzPseudomask,HzpostEEMD3OzPseudomask,HzpostEEMD4OzPseudomask,HzpostEEMD5OzPseudomask,HzpostEEMD6OzPseudomask,HzpostEEMD7OzPseudomask
740,Experiment II,2,.430309021,.23261315,.125071454,.060163756,.016911036,.009564062,.006422526,.344043441,.225576866,.143420214,.06024249,.020255427,.010526293,.006675873,.196692072,.120740875,.080762086,.046045106,.017249858,.009013533,.008672676,.002881347,.20838177,.075688452,.039174589,.010255504,.00870255,.005854206,.449049,.275937,.127932,.080572,.037068,.007955,.006297,.422268,.219796,.063114,.026889,.007475,.007381,.005413,.475875479349328,.222646228337521,.0979918699672944,.0418913189501447,.0190239697375948,.00665086484502979,.0012509812595452,.403821564599335,.187276855565426,.0830027083062932,.0396741072916498,.0216513243202435,.00949146408967095,.00785385989368217
745,Experiment II,2,.460448318,.23214841,.106295427,.055753438,.016912083,.009749753,.006614881,.279245637,.210002164,.150872356,.061401087,.020137707,.010624815,.006766556,.293263841,.137563754,.082355846,.046208034,.017251291,.009062815,.00896352,.476902558,.191439808,.079797038,.039816341,.010569529,.008898589,.005957322,.007899,.272966,.128753,.08104,.03573,.008077,.006404,.444945,.262211,.054473,.026287,.007486,.007343,.00543,.398911028558951,.22203761107,.0924615083603589,.0419219544619161,.0190229850581734,.00683290892813842,.00123667922017753,.406519610245195,.19719528002606,.093400984011619,.040524060693035,.0214600869156195,.00954488993970548,.00759856402814321
750,Experiment II,2,.434140451,.213432845,.090916329,.049608782,.017028758,.009947171,.006725994,.237738317,.202811635,.148498535,.062085662,.02001133,.01076845,.00678551,.4214363,.168630026,.085164339,.046272943,.017265326,.00911979,.009042274,.011485546,.177954757,.081448529,.039892159,.0108849,.009123246,.005997193,.014015,.238646,.142089,.079477,.034302,.008245,.006466,.452931,.277841,.047022,.025814,.007492,.007273,.005413,.237617869421754,.191364433450472,.0833771657099959,.0423845798575369,.0190339003012624,.00715602791229952,.00126426266537589,.441352133769286,.212539943238129,.10060836856243,.0407053413158776,.0213327330503811,.00959849654881086,.00727511744768818
755,Experiment II,2,.333520671,.178915221,.078886639,.043581285,.017100087,.010134199,.006943025,.23752066,.190335308,.138888598,.061749823,.019792517,.010840095,.00686545,.019472825,.206582266,.091572464,.046435448,.017236678,.009157413,.009315448,.483436786,.173451927,.081773434,.039978276,.011149197,.009316694,.006102847,.350123,.234012,.155934,.075085,.033117,.008363,.006571,.45751,.010707,.040939,.025438,.007519,.007237,.005427,.204751160965523,.184287747273228,.0758575838852823,.0431859530999161,.0190151905516944,.00740320760117138,.0012501536232636,.4493707187815,.2195095207507,.100247647809618,.0403464994545053,.0212299907075522,.00967221795072974,.00707664397370338
760,Experiment II,2,.203901921,.157683017,.068481454,.038796307,.017163406,.010333245,.007058193,.275023483,.170805021,.130179764,.059612779,.019441079,.010944442,.006874247,.031945237,.22280273,.10202634,.046519477,.017219872,.009200622,.009365968,.461432589,.177410338,.084583048,.039899567,.011424395,.009540524,.006138416,.290286,.281324,.146592,.069287,.032038,.008529,.006629,.064036,.010387,.036612,.025168,.007541,.007162,.005409,.30891787811402,.212945396490462,.0716949585525676,.0442881975776859,.0189922247270472,.0077504279094066,.00127865453298227,.445507764717655,.213909639837896,.0963445100787079,.039597643236377,.0211590874231793,.00973671905335139,.00681106066557703
765,Experiment II,2,.206940637,.182575959,.058738037,.034765421,.017144659,.010519328,.007301183,.312176065,.16917108,.124117227,.056904418,.019040928,.010962523,.006941327,.404769563,.213390575,.111716072,.047046544,.017158097,.009226789,.009605974,.42335132,.176916295,.09245712,.039935774,.011662644,.009728419,.006246086,.308019,.27411,.117251,.063151,.031113,.008644,.006731,.395462,.299181,.034273,.025006,.007579,.007131,.005419,.356049114844985,.219042312056526,.0695791161115657,.0451891917696895,.0189033859026015,.00808497765819662,.00126471981830086,.451423165891994,.197045718782058,.0928961924498494,.0383756848013316,.0210983053933629,.00980981420753895,.00665745614731916
770,Experiment II,2,.278858387,.229983615,.049727296,.031693694,.017132871,.010716747,.007418955,.367279449,.185504374,.120246315,.054639149,.018651641,.010986142,.006939727,.385586692,.209772225,.11537589,.047842201,.017063782,.009255815,.009623215,.405913456,.169818825,.101059946,.039666206,.011921576,.009949053,.006277077,.319568,.203376,.090808,.056651,.030316,.008809,.006782,.0042,.286699,.036581,.024942,.007599,.007052,.005401,.281223125548454,.186668915915303,.0680461892402873,.0453793590002228,.0187368019100388,.00845824336008292,.00129421312969352,.451831349000279,.169023914897084,.0914721085697973,.0369351501222208,.0210583070554176,.0098644649920295,.00643755282545301
775,Experiment II,2,.20487012,.21853037,.043081288,.028765656,.017079905,.010898127,.007688185,.021138838,.188363207,.120224218,.052605487,.018314121,.010936333,.006992192,.39963594,.224480833,.116216582,.04848637,.016833567,.009270024,.009814639,.453504939,.181578341,.10656965,.039377102,.01216199,.010127757,.006386025,.285795,.167685,.074567,.050037,.0296,.008926,.006879,.441206,.281314,.04265,.024994,.007626,.007027,.005407,.14663056194094,.157767667709621,.0677068874307602,.045279962496751,.0184897065964042,.00890914494346883,.00128043491796805,.433692308496699,.129232680040602,.0934886808344992,.035620639858506,.0210278068021836,.00992833161402817,.00631970157052608
780,Experiment II,2,.263568608,.154495633,.038833943,.025961459,.017045499,.011089072,.007806357,.424330077,.168661584,.119653742,.051060818,.017998615,.010909309,.006980358,.447162641,.234749915,.116901803,.048084717,.016470483,.009282558,.009795888,.420319686,.209091701,.108524711,.039304657,.012446503,.010338842,.006412158,.23143,.168617,.063691,.04465,.029029,.009094,.006922,.423178,.251557,.047346,.025144,.007634,.006944,.00539,.192197865292352,.151568791025507,.0692359688875957,.0452270401395997,.018232685670685,.00930146505047933,.00131100234078484,.426829969967323,.0874397534487876,.0974173169392214,.0344992833927873,.021004384725313,.00997265607017534,.00613608169669479
785,Experiment II,2,.381566029,.110229836,.036134926,.022009722,.016995975,.011260529,.008100543,.112553902,.135284463,.112957013,.049627649,.017750713,.01083434,.00701694,.452300684,.226600607,.1150457,.047099796,.016043008,.009277973,.009925774,.302732599,.200198829,.104737463,.039642748,.012781062,.010505111,.00652144,.187926,.177949,.05563,.040557,.028413,.0092,.007012,.381856,.211048,.050557,.025438,.007655,.006925,.005392,.367571269331691,.164755453057822,.0713466275307908,.0451495960516703,.017985459465229,.00987625656624844,.00129736355793158,.422529641304984,.0636285759726915,.0987019641653391,.033490145833029,.0209890008380664,.0100304365583761,.006047104170409
790,Experiment II,2,.364987752,.080443188,.034295668,.016827114,.016966364,.011438508,.00821602,.256125835,.11059297,.102362842,.048574828,.017516632,.010776548,.006995457,.460208199,.207031806,.111493645,.046110858,.015615259,.009258525,.009871461,.238286923,.156465607,.103720655,.040107017,.013161727,.010704646,.006542457,.23688,.171962,.050197,.03734,.027707,.009339,.007046,.293581,.177265,.052583,.025773,.007662,.00684,.005377,.43572015680189,.185326909262666,.0734312684438282,.0449412943001645,.0177544844759474,.0102281381294336,.00132909444941966,.446731184186885,.0685381206549648,.0934203017088927,.032584693918202,.0209473975496103,.0100698074300527,.00589256174258326
795,Experiment II,2,.391948381,.049115755,.032780006,.009070102,.016941993,.011593158,.008531637,.308491179,.148232423,.091931526,.047589004,.017348919,.010685584,.007015474,.431983281,.186151214,.105511626,.044655592,.015184627,.00921974,.009931589,.237615619,.120276179,.129761238,.040210331,.013458429,.010857424,.00665094,.383071,.155287,.044748,.034848,.026784,.009416,.007126,.264546,.166675,.051684,.026031,.007683,.006828,.005375,.449031052843671,.190523807932314,.0769677249529347,.044487324557641,.0175489757997615,.0109235125966597,.00131557868580282,.394319429839456,.0840785860031571,.0828934541762213,.0316638181147791,.0208723557833708,.0101256625142,.00582729114873241
800,Experiment II,2,.417995813,.053967609,.031500622,.002944371,.016940247,.011749503,.008640376,.345607644,.232505812,.083455018,.046345503,.017149883,.01060097,.006985317,.334079137,.16844527,.096259588,.04342368,.014751763,.009166895,.009845521,.224476364,.08857905,.211034833,.040201676,.013677051,.011042013,.006666644,.424666,.13826,.038452,.03285,.025949,.00953,.007151,.278301,.169709,.049334,.026106,.007692,.006741,.00536,.416792360299475,.176923703025985,.0849168381878338,.043627995971448,.0173598569655161,.0112136230049232,.00134857106307153,.293826532858058,.090021492654075,.0703694487983885,.030600418795797,.0207716897050452,.01016305224101,.00569630161940294
805,Experiment II,2,.36960851,.081646517,.030473774,.021459776,.016964879,.011877453,.008970993,.314427854,.215126997,.077962585,.04443487,.016978058,.010498259,.006988712,.344103443,.15157235,.08768576,.042484261,.014327171,.009106118,.009833861,.159230037,.064947798,.196674822,.040160056,.013842387,.011179014,.006773033,.345999,.122506,.033219,.031282,.025076,.009589,.007219,.250128,.163971,.047022,.026154,.007717,.006735,.005355,.386865312615526,.167578112815007,.0942035270630674,.0425248141247932,.0172065594154964,.0121001932957506,.0013351624957551,.0589950574701197,.0921167873562964,.0595563301987425,.0294749836347872,.0207200779368705,.0102198002460581,.0056508711708945
810,Experiment II,2,.208076668,.099063446,.02981696,.040776417,.016986031,.011997826,.009068062,.297037865,.135078777,.074402344,.042529925,.016757158,.01038978,.006951195,.374975205,.131606324,.080952927,.0425733,.01389727,.009035719,.009722722,.175392503,.046390554,.090218637,.040229425,.013986233,.011344474,.006783321,.231629,.110953,.030742,.029997,.02435,.00968,.007234,.147651,.149489,.045217,.026142,.00773,.006648,.005342,.432523476508779,.169784386641422,.0997418248584252,.0414594546952774,.0170664358731168,.0123232866700857,.00136952421150219,.0557126719905943,.100892291523012,.0520605249198166,.0283983278421062,.0206626991577778,.0102582484968006,.00553919040036067
815,Experiment II,2,.221478065,.117523491,.030118627,.044227137,.016998539,.012075823,.009403534,.248394764,.096201247,.071561556,.041022545,.016580693,.010278984,.006938521,.34308271,.108621187,.075759105,.042901634,.013488925,.008966388,.009643578,.26111179,.042420359,.050558923,.040085332,.014114791,.011463263,.006886205,.129304,.104443,.031969,.028965,.02361,.009724,.007289,.144544,.136541,.043728,.026151,.007759,.00665,.005334,.390844135170105,.168054141922584,.102156297864891,.0404931459984454,.0169717210105319,.0134736914875616,.0013562075340686,.299135847809397,.121599901860472,.0467265549667886,.0274227920924589,.0206385591718869,.0103182422563274,.00551072237746488
820,Experiment II,2,.355147236,.133356141,.031816653,.030393908,.016968294,.012123148,.009482941,.186626866,.073060474,.069619586,.039761942,.016366066,.010150152,.006895207,.355245575,.091493007,.07265278,.044006093,.013074468,.008887566,.009515838,.252077822,.056288755,.038052252,.040095327,.014233554,.011605259,.006891103,.178681,.104119,.035126,.02812,.023009,.009793,.007293,.258562,.130722,.041811,.026072,.007778,.006562,.005323,.252006987733613,.171704950095228,.100969085116168,.0396017759960491,.0168892845754882,.0135948253412441,.00139205764752359,.350112125897167,.157044804694741,.0430155587338197,.026532989463518,.0205836149097428,.0103599132991711,.00541508248503478
825,Experiment II,2,.396740595,.144031718,.0350118,.012710421,.016939017,.012119172,.009809186,.222263042,.067308322,.068670601,.038888475,.016207821,.010034939,.006867563,.365565729,.086805109,.070907059,.045237766,.012725311,.008815677,.009378669,.158578041,.064015131,.030327354,.039988737,.014354213,.011703416,.006989002,.24309,.109636,.038841,.027671,.022402,.009823,.007333,.342148,.131127,.03804,.025904,.007813,.006571,.005312,.279591219846228,.193730522929353,.0966368368730239,.0385567018490994,.0168575758745344,.0150585491661119,.00137881800703018,.426911090633024,.183262321532997,.0400288984055538,.0257482072603482,.0205563960017805,.0104247080068511,.00540145958815555
830,Experiment II,2,.45059839,.147907607,.038606138,.000617933,.016879804,.012090438,.009864996,.325688789,.051342052,.068773614,.038207963,.016013519,.009889882,.006820163,.296843087,.088935019,.070475401,.046671476,.012476295,.008732924,.009243257,.18661021,.070501566,.029887605,.040065181,.01446817,.011817422,.006988713,.23086,.113795,.043386,.027557,.021913,.00987,.007327,.314083,.130481,.032368,.025649,.00784,.006484,.005304,.380655815472487,.20983744978696,.0942834037349078,.0370764956153466,.0168105688557281,.0150168994689835,.00141628838948831,.432952417677087,.169489006724047,.0373538945087716,.0250265880850961,.0204897532323669,.0104711865171276,.00531934285886547
835,Experiment II,2,.448703316,.140508947,.041488392,.006356373,.016856876,.012030835,.010165147,.371629202,.056671223,.070233813,.037952732,.015878036,.009773876,.006779085,.280596774,.096565056,.070509573,.047385131,.012364801,.008661725,.009060676,.342631666,.081578493,.034865649,.040098676,.014595666,.01189162,.007080275,.284983,.118547,.048676,.027548,.021425,.009889,.007352,.215735,.126101,.025984,.025566,.007884,.0065,.005289,.371068581759226,.199144699215681,.0955770008957033,.035437571240401,.0167788984935864,.0167851244098892,.00140311133033264,.353566454184481,.13398138848109,.0346736565239372,.0243802239453558,.0204510939650178,.0105418225077022,.00531904276674821
840,Experiment II,2,.433240011,.132081266,.043901942,.010686147,.016812884,.011958543,.010192395,.327165209,.087996615,.072440258,.037785347,.015705748,.009617039,.006729361,.349118319,.108177462,.068953736,.047861365,.012280574,.008576374,.008925797,.007095161,.103448922,.046483608,.040297704,.014713753,.011970172,.007075366,.362974,.128072,.053483,.027592,.021034,.009916,.007336,.188864,.126438,.022005,.025599,.007923,.006413,.005284,.358575382042398,.180441708682529,.0967415100331958,.0339284662327039,.0167034988866314,.0165051362170605,.00144234855423749,.340681456754302,.108529339469397,.0323378070742206,.0237423149797989,.020372913817958,.0105942786432336,.00524851575085071
845,Experiment II,2,.392571867,.129675727,.045641626,.013116262,.016790769,.011866776,.010448193,.310283517,.114617921,.073138199,.037728141,.015590568,.009503639,.00667669,.366214519,.116803969,.066575967,.048855379,.012266086,.008502386,.008711404,.017996684,.130269571,.056867438,.040549876,.014842053,.012005665,.007159209,.37312,.137218,.057458,.027717,.020648,.009926,.007345,.211624,.136017,.023444,.025773,.00798,.006438,.005267,.373405554078063,.164350643691569,.0939893872511147,.03255659903005,.0166482742815768,.0184520852257411,.00142921996892636,.0450533445130068,.0839816714865123,.0305312084396922,.0230883497830039,.0203242203277507,.0106713372905688,.00526049336868321
850,Experiment II,2,.275676824,.127448871,.046419173,.014673151,.016709189,.011762878,.010443789,.373497248,.145456238,.072422864,.037553408,.01543712,.009339425,.006626362,.369632202,.125594006,.064786773,.049873216,.012246156,.008408455,.008583774,.446369253,.157397157,.069431291,.040868156,.014937621,.012018644,.007149999,.374326,.150715,.06303,.027902,.020335,.009935,.00732,.236294,.147299,.028493,.026034,.008036,.006351,.005266,.322893467579396,.136034787080286,.0889411869395252,.0314053152484806,.0165621946117899,.0178762023512987,.0014703875417374,.0839741475090027,.0531287152642309,.0292238233353106,.0222820711131658,.0202424026973612,.0107304697660363,.00520008676848894
855,Experiment II,2,.1674551,.131613949,.047227628,.015456482,.016653894,.011646182,.010638066,.349762788,.164148213,.07201817,.037464497,.015335481,.009231656,.006564113,.437220711,.134518956,.062817652,.05229136,.012289776,.008330257,.008350385,.438228118,.185440516,.089674052,.041129051,.015066365,.0119918,.007224617,.411629,.175031,.070159,.028066,.020024,.009941,.007315,.25655,.150192,.034488,.026403,.008118,.006385,.005247,.179665177489768,.117513047018357,.0866724951760189,.0306649036539721,.0165141657868759,.0197187221246986,.00145729362880675,.248712952255724,.040306699869086,.0283548374897821,.0213615486257511,.0201912628471264,.0108138680130923,.00522369255473836
860,Experiment II,2,.20230077,.147724993,.048691148,.016019237,.016556712,.01151641,.010601722,.267362813,.184344114,.072457724,.037318147,.015192204,.009064138,.006514788,.448417629,.120124184,.061164915,.054604602,.012332066,.008232503,.008234922,.415266104,.198605074,.284384378,.040896694,.015205868,.011944683,.007211728,.447267,.198037,.081884,.028281,.01974,.009935,.007283,.286758,.144218,.040405,.026857,.008209,.006299,.005249,.0718500374913886,.120093881739467,.0869789381113441,.0302644468207236,.0164338957257692,.0188625639836355,.00150057464878339,.279580883396764,.0452053436762981,.0277197255202801,.0204191133415516,.0201182067320102,.0108794804756339,.00517231616886756
