msec,Experiment,Exper,HzpostEEMD1T5squa,HzpostEEMD2T5squa,HzpostEEMD3T5squa,HzpostEEMD4T5squa,HzpostEEMD5T5squa,HzpostEEMD6T5squa,HzpostEEMD7T5squa,HzpostEEMD1combinexpT5SquareMask,HzpostEEMD2combinexpT5SquareMask,HzpostEEMD3combinexpT5SquareMask,HzpostEEMD4combinexpT5SquareMask,HzpostEEMD5combinexpT5SquareMask,HzpostEEMD6combinexpT5SquareMask,HzpostEEMD7combinexpT5SquareMask,HzpostEEMD1combinexpT5SquarePseudo,HzpostEEMD2combinexpT5SquarePseudo,HzpostEEMD3combinexpT5SquarePseudo,HzpostEEMD4combinexpT5SquarePseudo,HzpostEEMD5combinexpT5SquarePseudo,HzpostEEMD6combinexpT5SquarePseudo,HzpostEEMD7combinexpT5SquarePseudo,HzpostEEMD1T5diamo,HzpostEEMD2T5diamo,HzpostEEMD3T5diamo,HzpostEEMD4T5diamo,HzpostEEMD5T5diamo,HzpostEEMD6T5diamo,HzpostEEMD7T5diamo,HzpostEEMD1combinexpT5DiamondMask,HzpostEEMD2combinexpT5DiamondMask,HzpostEEMD3combinexpT5DiamondMask,HzpostEEMD4combinexpT5DiamondMask,HzpostEEMD5combinexpT5DiamondMask,HzpostEEMD6combinexpT5DiamondMask,HzpostEEMD7combinexpT5DiamondMask,HzpostEEMD1combinexpT5DiamondPseudo,HzpostEEMD2combinexpT5DiamondPseudo,HzpostEEMD3combinexpT5DiamondPseudo,HzpostEEMD4combinexpT5DiamondPseudo,HzpostEEMD5combinexpT5DiamondPseudo,HzpostEEMD6combinexpT5DiamondPseudo,HzpostEEMD7combinexpT5DiamondPseudo,HzpostEEMD1T5Mask,HzpostEEMD2T5Mask,HzpostEEMD3T5Mask,HzpostEEMD4T5Mask,HzpostEEMD5T5Mask,HzpostEEMD6T5Mask,HzpostEEMD7T5Mask,HzpostEEMD1T5Pseudomask,HzpostEEMD2T5Pseudomask,HzpostEEMD3T5Pseudomask,HzpostEEMD4T5Pseudomask,HzpostEEMD5T5Pseudomask,HzpostEEMD6T5Pseudomask,HzpostEEMD7T5Pseudomask
535,Experiment I,1,.179587973,.099913101,.061664923,.046794445,.008821442,.014988077,.017060308,.466975281,.138834756,.068713518,.035074228,.005791053,.000843963,5.23E-018,.346558603,.196536663,.120170403,.048129218,.018235181,.008469911,.006731085,.430941943,.217015808,.081946814,.040983103,.025856362,.015166935,.003617263,.184247467,.108021703,.08441577,.022665716,.002329901,.006138463,.00507322,.28575775,.234366138,.076669726,.043047114,.045802518,.007799081,.006283517,.242609461512229,.21974877809757,.0974303387169712,.0338563052802907,.0228934503004471,.00298530695961183,.00429143482125417,.4721829178812,.174358104910684,.139513309867815,.0585725852509595,.0122871313768443,.00580076500306312,.00285384722511912
540,Experiment I,1,.166101122,.084970182,.06119634,.047943998,.011425509,.01488271,.016912804,.415679844,.120911309,.062922708,.034428629,.005792023,.000938188,8.95E-018,.330112952,.166977417,.125117945,.04737709,.01817313,.008438224,.006783562,.371804648,.187725353,.080807216,.041515511,.025692835,.015181307,.003895049,.124477179,.105996396,.078704989,.026691116,.003021414,.006292115,.005181174,.284698301,.22723936,.076249355,.043745731,.038018343,.007905984,.006367209,.42754294842284,.20431902413874,.0952639655519006,.0347035173350322,.0231838142863468,.00297783284888028,.00427731310643954,.454022535671439,.17478180054944,.141273078926659,.0587353082339164,.0120560735523581,.00590275988992589,.00284893470607635
545,Experiment I,1,.124843112,.084199012,.062502042,.050120549,.013240806,.014759792,.016209816,.383284774,.113563476,.058721729,.033831735,.005788516,.000956132,2.37E-017,.393109255,.15977174,.120705792,.046589072,.01810258,.008395775,.006757933,.29024633,.166078731,.07890841,.042032448,.025526503,.015185388,.003763132,.159027069,.114677793,.076262822,.030970027,.003571649,.006441256,.005216766,.268969109,.186361726,.075091072,.04492824,.033568877,.008001566,.006339447,.42641692489006,.17333492143015,.097692683639563,.035321248918472,.0233725869220261,.00296041632257309,.00431311160767518,.448645528131294,.192792203499554,.136418138689049,.0597187164037536,.0118553435207017,.00602795558403061,.00288091198481674
550,Experiment I,1,.063917209,.099404692,.065217824,.05373538,.013986243,.01464057,.016057082,.367535681,.114912328,.055894431,.033373254,.005786916,.001055351,2.3E-017,.397066209,.166728475,.109794404,.046209418,.018015748,.008365132,.006804999,.235392346,.154009161,.076847916,.042432348,.025339669,.015116753,.00402237,.179082392,.121771313,.076780558,.035155534,.00402319,.006594604,.005317084,.269410487,.165963849,.073639974,.046097845,.031558138,.00810111,.006410306,.372783822731068,.13781967713362,.100132582782623,.0359946357124482,.0234921579660293,.00295706908385324,.00429679831548576,.463295487209114,.240382093739329,.128210903515232,.0597657927172302,.0116853525021021,.00614575239741401,.00287926492116793
555,Experiment I,1,.335435729,.12314033,.068564661,.059027164,.013221812,.014512038,.015318918,.3442019,.12522168,.053825222,.033046509,.005780239,.001082209,1.59E-017,.350142779,.181191956,.099549571,.04626333,.017903366,.008318702,.006774495,.252082773,.152046871,.077007687,.042217166,.025164962,.015034446,.003903271,.156146173,.127628741,.081188127,.038487814,.004209547,.006743535,.005358781,.309246095,.165370515,.073699834,.047003916,.030534617,.008187381,.006385781,.291803739353127,.112195642617778,.102165762344966,.0368183975050759,.0234258233776007,.00294340560124297,.00433265470897205,.450243831266459,.298922067372708,.125814234687363,.0583446927401618,.0115473003392662,.00626318434922399,.0029097118554653
560,Experiment I,1,.344768479,.152565965,.073443698,.066858697,.011240293,.014394834,.015161772,.30744045,.141173169,.051063134,.03289188,.005775618,.001186854,4.16E-017,.390858118,.214285747,.091888655,.046356834,.017771567,.008277394,.006805218,.33416046,.151622255,.078365776,.041622445,.025035856,.014912605,.004149456,.185103964,.132409723,.089163021,.040709205,.003935826,.006889433,.005452701,.348445105,.158969195,.075278659,.048307151,.029995751,.008269167,.006438061,.221276043949536,.0997851023039422,.104882371538107,.0377868114284259,.0232107710250826,.00294483257811608,.00431438395597317,.0342844481344168,.297180503422387,.1256928203332,.0562886367073956,.0114381790786961,.00637799496764738,.00291147345993148
565,Experiment I,1,.408632117,.184899085,.0786325,.075362064,.008311656,.014274184,.014475265,.300386124,.159507784,.047261606,.032923491,.00576516,.001223097,5.92E-017,.024570895,.228131352,.086993899,.045998204,.017634014,.008224641,.006766809,.404399448,.146899854,.078322046,.041473403,.024916823,.014807229,.004043691,.255445216,.144610805,.096263767,.042480529,.00275365,.007025282,.005502213,.35578221,.151705085,.076873986,.050092352,.029414847,.008326245,.006414373,.237989280928366,.0891791949774356,.10473670176343,.0386628112631522,.0228136130652213,.00293603966949321,.00435002719994548,.040660792135534,.280041023717258,.119682627961845,.0538032750479023,.0113608264830907,.00647287559531543,.00294023178555731
570,Experiment I,1,.417333617,.196505189,.082161143,.085544653,.004960208,.014168973,.014314317,.383886712,.171402119,.043902905,.033212037,.005756443,.001333834,2.08E-018,.017560029,.19441421,.08074727,.045434769,.017498552,.008180739,.006786022,.438782467,.143278427,.077330627,.041915458,.024812264,.014677439,.004281473,.319285313,.168789399,.103128141,.043900004,.000697563,.007159322,.005590219,.32533781,.141311851,.078081327,.051713547,.02907143,.008372095,.006449869,.305751739535337,.0821407715309424,.0994741060915023,.0390345195613312,.0223773458629474,.00294372120076687,.00433005040912054,.0054663894683019,.306262092560615,.114378015572276,.0516379566802206,.0113251649035435,.00658186018963536,.0029455501968734
575,Experiment I,1,.369550082,.17960597,.086193638,.097092069,.001422215,.014065182,.013727621,.435863848,.168581546,.042201214,.033694132,.005740665,.001380251,1.11E-016,.463218941,.142094683,.072223819,.045026573,.017377851,.008129595,.006745443,.430481152,.150730213,.075725517,.043036563,.024601586,.014585859,.00419052,.383220581,.184647866,.10797978,.045034359,.002178245,.007288999,.005648802,.234113598,.117839731,.079183502,.052661071,.028926236,.008402738,.006428752,.2703971907928,.0813160613743545,.0935014645927734,.0389485372670006,.0218557527373083,.00294193798755533,.00436521071124073,.0502391731614184,.265376502113812,.111558779457159,.0504279315281534,.0113749271037075,.00665788669996465,.00297245146044347
580,Experiment I,1,.370005678,.161044451,.092603335,.102487876,.002149881,.013979905,.013562992,.432162682,.1548161,.043160499,.034251085,.005725498,.001498173,3.19E-017,.432296534,.09758036,.065591593,.044812492,.017277918,.00808686,.006755392,.416415756,.1709202,.074281442,.044923842,.024253799,.014493789,.004424657,.379281314,.185868541,.108583442,.045619241,.00573416,.007415796,.005730939,.122088157,.095926569,.080602004,.052465263,.02898019,.00843132,.00644744,.15577056285432,.0832135073085626,.0900634447414058,.0386756684020269,.021345370139869,.00295777842575153,.00434379449131642,.252625814597528,.181653394141578,.105992742053984,.0503431066847922,.0115630428653993,.00676503049298054,.00298147867060167
585,Experiment I,1,.442167272,.167401048,.101360713,.090370026,.005627072,.013901678,.013092572,.002986563,.143726823,.04644578,.034917802,.005701035,.001556157,3.79E-017,.366051651,.065998948,.061615636,.044765955,.017193686,.008041299,.006715852,.42790844,.187437742,.074894586,.047548476,.02384359,.014439262,.004352155,.333390989,.186839384,.108722633,.045458814,.010139324,.007533982,.005799559,.161160037,.076477349,.080947556,.051214552,.029217422,.008453451,.006428902,.183898360997835,.091041945076971,.0891081660961058,.0382727989045695,.0208102773772312,.00296357535549478,.00437820651852905,.160372882181698,.161814579344034,.0990547906950831,.0510177078688739,.0118657502130319,.00682581398384677,.00300634426460495
590,Experiment I,1,.463901003,.197534688,.108658569,.074628805,.008902326,.013836333,.01291439,.465749178,.141784777,.051824898,.035724072,.005674228,.001683213,1.7E-017,.326641493,.074456296,.05990838,.044677861,.017121081,.008005023,.006720485,.402536077,.182442697,.075958247,.050602663,.023499918,.014374571,.004590739,.328867314,.185628477,.110424697,.045186114,.015413112,.007643859,.005875552,.312624451,.071451012,.078848799,.049071958,.029518286,.008477696,.006433903,.291810461256467,.10098431846694,.0891246720697884,.037737460163192,.0203033954471979,.00298549782607976,.004355630204805,.188138568008695,.173106320535923,.0903098404650876,.0513406816286782,.0122341773203394,.00693379992866945,.00301923479778815
595,Experiment I,1,.437329537,.222290799,.110379342,.127244546,.012119187,.013756575,.012527319,.476035699,.143170603,.059610412,.036737766,.005632552,.001755496,2.27E-017,.29831548,.116049932,.059587855,.043914811,.01704836,.007969113,.006685474,.346622896,.162447773,.075393427,.053606533,.023213282,.014327998,.00454611,.325884457,.176228854,.113561807,.045158075,.020977118,.007745223,.00595493,.365927658,.096029306,.076355351,.046308197,.029929184,.008500487,.006420848,.222815751330572,.109556485372373,.0882462839222917,.0370104628244829,.0198076229426696,.00299487143893995,.00438903626087419,.253017899973534,.170952849984608,.0825160819850559,.0512109797539459,.0126531943803752,.00698210925704783,.00304187618037417
600,Experiment I,1,.312101383,.210390991,.110309674,.011954534,.015600276,.013659563,.01229165,.009193573,.148695181,.067909128,.037982094,.005578355,.001895982,9.35E-018,.297188806,.137186986,.060567018,.042303098,.016946617,.007941695,.006686656,.28327626,.149185401,.07374373,.056512056,.023013674,.014269314,.004795019,.320600151,.176142077,.115389863,.045240533,.025770817,.007841083,.006024256,.343161014,.126100603,.075130758,.043594662,.03026765,.00852685,.006414905,.166303541175476,.124016453141303,.0893750481158618,.0362044629685703,.0193372550353958,.00301937280980985,.00436558918625676,.140744834757717,.159983595211274,.0791344761887569,.0511979043412679,.013119362536504,.00709272496138504,.00305878549275264
605,Experiment I,1,.179610482,.177669107,.110027081,.05511658,.019845245,.013550671,.011961323,.414196469,.173719294,.075902496,.039511265,.005503779,.001990259,1.94E-017,.347140281,.141742309,.062383011,.04072925,.016779716,.007915552,.006657561,.214197765,.145967754,.071248081,.059304143,.022890859,.014223782,.004770766,.358949507,.19380954,.112260332,.044743068,.030025576,.007934104,.006114865,.077797359,.165034229,.075372532,.041236011,.030601177,.008555208,.0064087,.299140174572621,.152693179924187,.0936864033223891,.0355797532763581,.0189096229916672,.00303063647915336,.00439774227238287,.121535728837814,.155957018879227,.0772402943935831,.0513928013213902,.0136377745073868,.00713080856684744,.00307900463016249
610,Experiment I,1,.238968504,.164933419,.11421929,.060085477,.02453174,.013448472,.01169221,.401062876,.227107399,.0842225,.041172122,.005432002,.002154335,8.19E-018,.430842225,.142840708,.063085139,.039744182,.016571218,.007891353,.006655246,.228464157,.142908143,.069074656,.061922911,.022856838,.014180438,.005014163,.404589582,.208127343,.107184739,.043506831,.033665679,.008024926,.006176799,.117274478,.205814396,.076756185,.039446807,.03072523,.008587751,.006393506,.415864424974471,.191078563355931,.098868967817607,.0351305050634692,.0185083172117208,.0030568759671341,.00437372084720911,.280149936887559,.154211866989679,.0775476998382486,.0517055162327326,.0142131765617403,.00724519382892681,.00310008720051652
615,Experiment I,1,.356182506,.188097197,.173096394,.061167353,.029243037,.01335417,.011430524,.43266563,.270497679,.093012669,.042485527,.005358116,.00227379,1.63E-017,.451679368,.135066436,.062966269,.039209461,.016358749,.007860188,.006629931,.36376221,.139863803,.068266083,.063918823,.022927626,.014149754,.00499899,.401457376,.202390877,.101680388,.042052224,.036797396,.008117076,.00627884,.190802093,.199136404,.079150505,.038203664,.030603575,.008625318,.006394762,.390687345921773,.223597942334289,.103677683820951,.034819860318733,.0181797342046656,.00306959054802565,.0044043875248155,.362754597630084,.168423422960735,.081356712512435,.0513393753299726,.0148550749603162,.00727498376266208,.003117677273434
620,Experiment I,1,.426442713,.241521624,.261147141,.063166252,.033376824,.013273153,.011139383,.431733636,.25572476,.10208579,.043291252,.005289263,.002452385,2.35E-017,.438993774,.1189395,.062752335,.038905399,.01616035,.00782144,.006620342,.422455502,.133759519,.068444604,.065326169,.023105856,.014128809,.005236701,.383532193,.184265896,.095051288,.040783594,.038974351,.00820947,.006332495,.161365055,.156211171,.081184692,.037152797,.030043971,.008667629,.006371516,.371320674103779,.243524871114912,.102831636870686,.0343454252115542,.0178801796457657,.00309724056735122,.0043800922106825,.441396389224893,.224611434517323,.0881828287735286,.049796350088342,.0155336222520419,.00739378282670181,.00314308435683974
625,Experiment I,1,.448265562,.25973576,.226034138,.068214899,.037269148,.013210915,.010939219,.398494805,.210387975,.106759895,.043845216,.005212725,.002582403,2.65E-017,.409502348,.10031668,.061719283,.038627448,.015975796,.007776552,.006597465,.380884779,.121334235,.068359454,.065445044,.023424317,.014114707,.005233937,.385343344,.166680032,.092193574,.040367076,.040027198,.008307281,.006445846,.266043302,.1311409,.08047706,.035797874,.029227184,.008717521,.006380424,.041462839109597,.246040070883244,.0939701981513826,.0334463878321449,.0176344186834803,.00311126833493474,.00440905519275005,.00502514191699803,.271545211297542,.0954320717775353,.0481166203065412,.0161298056631353,.0074170303388375,.00315783077460738
630,Experiment I,1,.444296022,.210325929,.156244048,.074702454,.04064782,.01316915,.010639761,.344598703,.179294371,.103694665,.04438975,.00513846,.00276233,3.35E-017,.350899747,.094512764,.059879002,.037937755,.015805328,.007727319,.006582145,.410380745,.110649905,.066878996,.06342488,.02376095,.014119756,.005466244,.334034602,.151267756,.092527448,.040717011,.039914305,.008407907,.006490226,.326874448,.133499915,.0779795,.034337689,.028273421,.008769297,.006350059,.0967131460476073,.225309788670206,.0828810096174877,.0323713833337881,.0173486039385571,.00314020774547523,.0043847874585657,.00787170859600141,.275163366952804,.1013785440697,.0467855958872807,.0166001452882951,.00754048742990912,.00318770779560482
635,Experiment I,1,.025646772,.175367582,.163668971,.079507397,.043466229,.013154961,.010497873,.253421628,.167115974,.09833583,.044948119,.005057769,.00289358,3.01E-017,.34228766,.102394932,.059230718,.036523172,.015647365,.007677809,.006563795,.468407163,.099142968,.064852171,.060442405,.024129681,.014129855,.005475894,.249729462,.139984644,.091955692,.042053664,.038704598,.008514274,.006614383,.295871104,.143076104,.074879351,.03321661,.027209225,.008825032,.006366552,.215871627672604,.1956560540774,.074410700396355,.0313495023002052,.01709629247867,.00315556730957676,.00441184786635194,.467231573819217,.312822113779799,.107626287452364,.0456721922120119,.0170026009009216,.00755885399395381,.00319938956379079
640,Experiment I,1,.004904778,.20082666,.167504212,.081356426,.044953122,.013160824,.010197919,.157881459,.165103211,.097168816,.045557612,.004982703,.003071275,1.08E-017,.347512672,.116482417,.060185519,.035635876,.015500314,.007625697,.00654407,.478201701,.082681224,.063109816,.057640501,.02453141,.014170689,.005702021,.274543102,.134215354,.091259784,.044170695,.037039005,.008616063,.006648434,.294973037,.146115687,.071748701,.032406102,.02616011,.008876931,.00632985,.241702934422494,.176814640593918,.0689096239473208,.0303642578214471,.0168174903288626,.00318580051549123,.00438790721406517,.454610194819381,.307617086654959,.109422492822752,.0447801133162459,.0173736473366397,.00768687127502205,.00323387313199433
645,Experiment I,1,.046986569,.218546874,.150034855,.078398679,.044435016,.013170737,.010105897,.198477856,.162536949,.101524616,.046200195,.004908169,.003204114,3.85E-018,.329875876,.138795684,.062916037,.036435026,.01535993,.007576461,.006531151,.464484565,.070334365,.061527128,.055362241,.025068629,.014215808,.005725533,.353801869,.130765901,.0885717,.047478437,.035014424,.008716362,.006782451,.349556189,.143971099,.069856413,.032010388,.025051726,.008930891,.006353687,.372420270950093,.163221233499706,.0633360472668268,.0293809849929268,.0165876244494961,.00320262052689973,.00441288644904998,.456336327232234,.226671131643505,.103531857619067,.0441025890679171,.0177337674560764,.00770198535336355,.00324226461874143
