msec,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD6OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
825,2,1052.089621,431.9153431,415.7785842,672.4627168,159.089845,218.6505393,211.8326926,441.3600345,943.9239936,281.6809674,414.0230253,390.9129333,611.1873882,550.8761646,1259.729,670.3059,431.3346,326.3339,325.5888,1277.67,783.3404,560.5275,498.813067839127,541.314027993788,196.909950424778,58.6522806669571,880.246309088055,501.968857045692,193.036200176856,221.446435054073,173.641021465437,68.3496867373939
830,2,807.1321992,398.9880076,436.5328292,839.6087936,168.7490187,239.0782535,219.5924023,504.9319461,1017.251115,303.2905509,417.4198196,613.1404642,718.6905527,550.2376624,1064.236,670.9167,450.2842,337.9219,339.9433,1191.78,801.0414,525.0051,611.525564619949,493.88181887643,195.14375197635,54.2197843698932,818.206923132627,560.729012345451,209.975305986822,223.157579936146,173.951565569031,69.0922632403397
835,2,881.6174702,375.8742145,451.8421615,766.100562,210.0235263,262.0233289,228.91038,495.5775948,1119.837317,325.4715812,421.7604006,695.3595858,821.58783,553.450981,906.1864,659.3685,463.3128,349.217,353.5002,1335.955,745.9461,489.4691,1259.19242649278,450.677393917505,197.270658580508,56.2245555697396,1180.44483089849,640.162894597769,224.532429922256,224.325905429319,174.476222468239,70.5061833020528
840,2,860.8843681,385.9217859,460.4329357,1203.718624,292.8008287,286.4786456,238.2920873,488.1686576,1229.086102,341.8747028,425.1754542,222.9402978,970.5894747,553.4936328,971.4689,651.6266,464.1479,359.8263,367.9268,1326.591,669.5724,466.2,1660.36467543467,443.67803848,195.807929198821,51.9648535299485,930.779874060779,700.854253605445,237.803374280476,224.499426457564,174.691999640778,71.1674589180952
845,2,874.8634862,421.091771,460.7198563,1343.221623,374.9170307,307.2131009,248.6296192,739.0184597,1256.406435,352.2364016,429.6541934,442.1589209,1095.973137,556.9698318,1389.373,614.2783,445.6783,369.8368,381.5208,1095.648,603.8498,466.3666,1468.29409529706,443.900655422907,185.031565223144,54.3802602129088,309.141219545206,683.474154018267,250.116241653322,223.859987543773,175.097206352002,72.4846687661235
850,2,848.1211362,436.9023286,451.9037146,871.3720711,449.294955,323.2647179,258.4187756,916.6824428,1201.123293,359.5112509,433.0151522,519.9079084,1147.723812,557.7741799,1566.139,559.8228,415.3211,378.9935,395.6145,751.4091,537.8295,482.5914,1453.29443224917,389.888104874906,168.029611969383,50.6253103340302,212.526782088324,586.249179314419,261.951966473398,221.941979298913,175.209879933816,73.0628903157106
855,2,459.8639594,434.8185445,438.3745437,974.2594864,425.055329,338.6852006,268.6735961,626.2363854,1064.964083,361.5680797,437.5738677,723.5524907,1152.629045,561.4951762,1241.562,511.7122,369.0795,387.2651,408.7952,922.8616,466.8873,506.0827,1057.3633541274,346.308691107677,153.134755450808,53.4366587660412,185.625939685438,555.112646614018,273.509072230358,219.127729380279,175.475295736879,74.2750853079521
860,2,413.075847,422.4793274,423.1205374,1114.637247,345.7340936,354.4956477,278.1880879,621.7634699,798.2633932,360.8494059,440.8442093,870.514608,1065.439163,563.1397705,891.6165,457.7147,314.3196,394.6919,421.8902,1238.851,400.9067,529.3922,515.598250758145,358.617138875079,141.578764019414,50.5721708872791,134.710645704944,574.058406968248,284.41221723264,215.431439457168,175.468378293347,74.7688453244699
865,2,170.2057548,379.259326,406.6627453,484.1819484,315.0338857,375.067791,287.1996161,557.1101634,492.9087496,360.4533866,445.4505384,1114.750754,888.0623733,567.081928,738.9408,409.2495,258.5499,402.219,433.8208,709.8697,351.0998,544.8559,614.452931135402,352.992352977035,133.1236575118,53.706269229093,150.932661804728,602.771347496232,294.868820993803,211.38421277279,175.563125666434,75.8674412863485
870,2,142.0166854,323.2169672,388.2204488,442.1412853,338.6690535,397.5978946,294.8292627,491.5471823,470.8503584,361.2426319,448.59985,1073.148109,721.845029,569.6427376,612.8201,373.5962,209.1455,409.7295,444.8247,809.3322,295.524,549.713,702.705316901508,375.929955110078,129.225948284362,52.1099227717448,198.013169808193,606.866080421769,304.163509510955,206.903457117605,175.407544385124,76.2756575387169
875,2,173.5683695,288.4306845,366.8883545,972.2372408,364.9248982,417.0558674,302.0887703,436.7305309,700.9653691,362.8562656,453.2180958,524.7429933,630.2011852,573.776575,473.5439,335.8171,188.1351,416.7394,454.8065,1307.119,217.7789,549.8454,827.934398212512,413.314480216525,128.488373624081,55.4387619923783,183.99162405991,602.041265939123,312.88626825149,202.304105876798,175.284312407711,77.2516758371935
880,2,333.9011593,275.1328512,347.0910563,847.9267896,379.8757351,438.483151,309.7450142,256.7840348,876.6081143,363.7320253,456.2130545,480.2541791,548.2779547,577.3259424,359.1418,297.3844,198.0431,422.685,463.9043,869.8836,158.0101,539.1004,466.567226147337,399.790513333902,131.583699834614,55.4010494569375,171.70550877436,643.317648329236,320.556873882966,197.435632855465,174.929894016633,77.5735906347273
885,2,433.5988275,260.9626986,330.4461018,782.3408629,396.812231,461.4702469,317.4458944,309.5459952,886.4706188,355.6258434,460.8033319,410.4115009,433.2534215,581.6160972,188.8357,276.9349,220.8863,426.3297,472.6256,1058.08,145.0875,516.5341,298.442595901376,373.363151178621,136.334514507382,58.7689715879641,289.473416404699,699.601288530932,328.058499304882,192.479765830084,174.512708808919,78.4175443797604
890,2,563.070694,233.4235105,316.6132594,852.5808484,387.6063425,485.40492,326.3912651,391.4835492,743.8814973,335.3350315,463.6080176,597.0503428,275.4495917,586.2219927,155.6307,298.3645,242.1887,426.8968,480.3876,1135.001,181.6365,481.6871,382.233303280098,360.181206327881,137.458095253678,60.4433661093778,388.507793664904,744.678634270719,334.759146200846,187.312536756811,173.880667327063,78.6527439200875
895,2,678.758173,193.6758993,304.3335322,800.2547502,359.6839914,508.588124,335.3596661,890.8171614,568.6428987,305.7517939,468.1270256,886.6757762,93.59443967,590.627323,256.8765,349.9708,247.7981,424.422,488.2791,1217.646,238.5852,436.3239,414.606404360621,344.930620885934,135.820566058699,63.7036915099803,355.82446455824,753.999061910427,341.723537412675,182.020136147454,173.119660032445,79.3545211782895
900,2,784.1506269,166.5707328,294.974436,1241.637598,337.5731096,527.7545947,345.3527251,1010.434716,448.8816285,267.9182816,470.703597,737.8255143,67.25785578,596.3528478,470.4221,379.8119,233.0851,419.9375,495.054,991.0565,302.8165,391.2317,373.517334485878,320.917462103621,132.433632583197,67.1135190381771,374.975763166673,751.836172125698,348.663253781444,176.562893045537,172.258469907941,79.5029770474651
905,2,924.3527574,185.985172,287.5958486,1006.019399,335.7862221,547.829593,354.1478372,852.8303662,365.9563474,235.0877889,475.105325,805.4521369,138.4013234,600.8266005,803.8397,370.3359,194.634,413.6638,502.3999,1231.941,361.8672,355.0053,336.311564852269,281.409103179806,127.677737147768,70.1532385892978,452.388867139915,770.696255805871,357.17589295007,170.97548535687,171.251622693912,80.0517175600412
910,2,1041.258506,220.152116,280.2700127,658.126633,339.9857381,562.9114364,363.5134283,697.3643572,300.2886366,212.621874,477.4145308,604.8687867,114.0410227,607.7297443,1407.548,354.4904,141.6198,405.5831,508.4352,1608.731,426.8685,333.2199,304.987039473723,244.533049131107,127.1711318327,75.2371771373326,685.867008211772,799.829547581288,366.76495839284,165.36216210408,170.26320877707,80.1138545996451
915,2,538.7784017,262.0346521,271.0932038,525.9498329,356.6706954,567.4714701,371.5231734,658.4514165,238.0928321,195.9423638,481.6507077,401.8874231,58.76455619,612.219736,1511.075,381.4531,113.8192,395.3145,515.4202,1189.333,512.0677,325.055,313.528320745783,233.066014277675,133.09721256062,77.9823712780396,926.411349220153,824.143542234312,378.663508190484,159.678213978219,169.08441864738,80.4978170137338
920,2,790.1561674,311.6720798,258.2874759,1767.305131,443.5844133,569.632567,379.9901822,707.5607376,168.528266,181.1562114,483.6521656,712.1838357,214.796625,620.3533915,1205.004,450.4548,153.7642,384.0882,520.9138,776.9393,606.0091,328.9273,353.211930434923,230.045779247762,141.897603169192,84.6435203797618,1048.89899060826,841.20333315365,391.523335195406,154.15142523198,168.032302744197,80.4746144298591
925,2,1134.230323,336.4565655,242.1092354,1637.786803,570.4042331,573.603599,386.9127868,1082.353121,132.6375434,161.3610793,487.6724319,561.1041335,349.857672,624.8021511,1254.462,505.7551,231.531,371.6465,527.7492,697.1475,696.2713,335.8292,449.021195377226,217.993823910307,149.133696720302,87.0530151035629,1201.78502214173,832.760352626984,403.968528646772,148.677211885277,166.727041492655,80.6810316699604
930,2,808.2943657,338.9543073,220.9692375,1691.859114,640.927364,583.1774942,393.4509029,1389.104376,149.5033652,140.9680119,489.3246756,818.5099786,426.3536479,634.2143765,1549.271,526.547,308.0308,357.3809,533.0417,637.1546,774.2814,334.6658,580.63398333697,210.947524441283,153.153722892294,95.1936528953038,1146.06173380519,822.021001403436,414.779878198535,143.658227135874,165.653299852145,80.5741678730674
935,2,172.3988901,347.5709108,195.9922245,2596.470511,644.6761388,595.6812531,397.970084,959.2288933,185.8334664,124.7170889,493.0764807,605.4041592,440.3767995,638.5591971,1744.257,557.2974,374.3728,340.1874,540.3562,576.7584,846.8584,325.1023,702.981599196104,226.0771574478,158.730158832204,97.2510678266514,835.497061813677,832.794832517937,423.724266470464,139.021867541773,164.251567647478,80.5890892793016
940,2,816.1435563,370.2769008,169.5239431,1604.289949,615.9891964,604.4891352,401.9294945,395.9050223,218.5182986,107.7399221,494.3367756,807.3400423,392.162139,649.2937093,1270.398,616.4146,433.0938,322.211,546.3262,257.0467,926.1594,307.3891,1135.12337604436,238.226464178385,167.799456648963,106.787039685481,1193.27760621843,864.733878874869,430.185294619041,135.481129994645,163.185375847006,80.4011460961036
945,2,1169.815111,398.6169449,147.1872159,1166.038965,605.4118281,611.0634237,405.5279185,910.1298477,238.9074125,91.43957771,497.765037,1076.506729,332.935754,653.4665563,530.2444,664.764,480.2962,305.1973,554.4248,388.3282,999.7023,279.892,1191.81094134389,247.965138822491,177.240525390239,108.487300286079,1343.56361398405,926.307596611635,433.140174383066,132.670215134249,161.707836778272,80.2092668149403
950,2,638.8610185,431.2096375,127.7920629,1717.648408,627.081373,617.850188,409.3046576,1228.784112,258.2086287,79.44748434,498.5893674,974.3298152,310.5212812,665.5634303,790.9271,707.9941,518.2569,289.1952,560.8549,407.7854,1036.847,244.4415,601.392676832303,284.074845365313,184.343363504536,119.351754134918,807.94994014221,989.664868266453,430.919825880369,130.891263614375,160.669824625176,79.9440163012301
955,2,636.9835079,467.9304372,113.3783595,713.1413313,660.3455652,625.3692189,413.7492044,1061.532178,273.1321224,85.5244011,501.6361246,1247.512141,370.2648258,669.4906487,1233.297,776.3641,541.5996,274.8756,569.5522,537.6016,1012.753,211.7931,430.735479449389,338.529455022382,187.50325059048,120.699116728502,657.231658531993,1010.45950868026,424.205763957961,129.5681193589,159.13120907966,79.5284979921115
960,2,613.0763554,503.5545654,104.6682314,607.609776,721.349733,631.4911841,418.142933,1199.046239,282.8971486,113.7599229,501.9738979,1686.241539,463.7381763,682.9871962,1079.031,806.7508,554.158,261.7282,576.4465,958.246,935.0874,184.9658,380.035189740885,366.278099689524,191.799038383097,132.844710630968,617.770021723715,968.338702063321,415.366457689287,129.137805596662,158.13589273929,79.1913065182121
965,2,559.3939032,537.0128848,106.2612337,619.7845224,748.8659089,632.333278,423.6569659,1259.213293,287.9107665,146.8028446,504.5643205,2007.511193,504.5471115,686.5889579,725.8336,737.2767,564.6086,250.6716,585.7412,1048.916,829.5233,165.0538,302.764511647478,360.87900835979,198.517621886269,133.850872015272,632.949716559002,882.027709109412,404.291278829943,128.945071549971,156.54703413652,78.5336003429291
970,2,1048.691295,553.3785721,115.9488071,543.2967164,694.8618409,626.4616312,428.3635655,612.650392,274.1988175,175.9491123,504.3502384,1554.896992,485.4762466,701.5207605,784.5857,592.3122,584.7458,241.1961,593.1687,1107.059,680.7106,156.8629,460.910886826175,363.266928990421,206.438072100208,147.247790770398,680.075160270014,801.897398272719,389.125654866622,129.583322131369,155.60418088667,78.1320022073564
975,2,982.2746698,547.153788,131.9978798,1256.84804,613.8011681,617.9831684,433.8854228,426.056472,228.6230793,210.5728436,506.4053645,1386.05656,341.7925028,704.7101779,940.8346,475.1766,626.1711,234.296,603.0759,999.279,561.9471,159.7208,296.1266640554,374.0992137439,216.279462827177,147.931157949669,489.733966809447,753.994377864855,366.218303990511,130.331407039237,153.973207002339,77.2116983671803
980,2,849.2803741,542.6931335,147.5956125,1006.702574,558.78165,606.8191218,437.5830065,477.7222877,187.2297945,245.3811203,505.5793214,1441.149148,164.0438397,721.1122559,1051.757,429.4246,676.9019,229.1787,611.0505,1188.672,619.3492,176.2215,391.373158568519,396.768230753826,225.270741468478,162.564810163169,438.063774782264,706.160222430299,336.410014389074,131.871420464832,153.088339019337,76.756218637966
985,2,707.7489018,539.1072237,155.1884474,748.6303066,518.1970345,591.5959274,442.2502476,347.4523732,203.1689901,284.6071359,507.0211118,785.4947304,373.414044,723.7940728,1241.046,368.3114,717.1,225.8863,621.3749,2141.68,679.7309,200.7793,678.369816077133,435.426815980529,234.46046496889,162.951044425724,618.06963700806,638.160949868293,299.945599298022,132.925282413534,151.421177594093,75.5509723882477
990,2,734.6913707,539.6075559,144.7604759,731.3699449,473.7907629,575.7721718,444.8695052,378.0095554,233.5703495,324.4830163,505.5224347,397.867884,583.6256929,741.7021761,1557.367,292.6611,742.9775,224.0169,629.7217,2317.535,648.5366,226.2985,580.276950523737,458.490951288827,240.683437721272,178.820118924893,872.997508347446,581.378182305452,266.249712082774,133.769143266366,150.596168005855,75.05632203023
995,2,841.6201146,542.0715729,120.3318558,509.9736255,430.2558952,563.294153,448.5236759,488.8354706,246.4104558,357.8519759,506.2674636,261.1922385,515.3569467,743.7709024,1045.692,241.6353,761.295,223.4833,640.2931,1641.419,583.2058,253.438,410.464320090499,459.576290649605,243.682223128961,178.943739994135,895.281811303871,534.230540939901,240.577624694748,133.691478916067,148.897885405007,73.5419559562811
1000,2,575.6701495,518.9341329,96.85293845,404.0350909,400.3158218,558.4538983,449.8876197,1013.434537,246.4439124,397.2619777,504.0305676,372.9838918,288.6565317,763.222908,924.3161,205.6569,761.7281,223.9449,648.8954,1401.894,498.8999,281.0036,602.996305273688,451.290564352121,245.386814536801,196.058838915522,926.487243745457,471.850684597617,220.618186170348,133.555622717445,148.130750249512,73.02879129302
1005,2,519.6692615,489.5565535,119.5532583,461.0151706,392.6747027,560.2898602,451.9451831,1481.000459,240.5049813,436.9519479,503.9858681,602.9033314,614.0770633,764.5601901,942.5071,202.069,745.9993,223.8463,659.4493,1298.176,416.9366,309.7979,713.529609583692,444.162375718759,246.694228343566,195.965902068101,1321.17542803095,427.091028569797,208.106082303958,132.817778053824,146.403703523483,71.17977144752
1010,2,930.0279317,493.4437108,199.6923365,558.4945948,407.0552523,568.8443627,451.4151364,1302.672781,264.0631232,486.4651351,500.9388465,608.8244473,980.1542489,785.5975404,316.2555,251.0779,712.2225,221.1569,668.2584,1275.519,368.633,335.7352,477.525076978667,438.714900211993,248.577138742016,214.348801661708,1170.99426040101,424.546808404368,195.756594833279,132.204348328857,145.685804273655,70.6773195043734
1015,2,921.3821954,527.4191053,309.8812499,669.5368327,422.9960173,580.2459288,450.7296181,1049.428683,332.7834626,539.354163,500.0010282,665.9887711,1165.276485,786.068334,253.5578,327.1272,664.8558,214.0379,678.7954,1553.116,344.8744,362.7811,245.839675297525,436.232316321447,250.290577049224,214.100890161512,1126.75730592058,425.796080233969,179.713500532932,131.314926929358,143.928855841816,68.4679971118551
1020,2,833.907172,558.9908066,438.9740462,600.2417296,423.294012,593.0875433,447.098533,810.0540521,397.9312549,585.8457697,496.0645167,651.2515476,1234.4186,808.7370642,253.2297,391.5584,623.8786,205.3578,688.0552,1326.166,329.4322,389.4483,426.289674462809,426.147111800608,253.152319952961,233.784441656141,1679.42115758464,425.23497451932,161.948762619971,130.66596239358,143.245579567878,68.0180183257464
1025,2,1230.965456,568.3824331,571.816306,784.6857836,436.9845674,605.6019301,442.7864085,386.8428284,447.3964774,631.609672,494.1156158,508.9744476,1262.27717,808.1828755,526.2021,476.8912,593.9845,195.0202,698.8208,664.6694,301.7036,417.6221,799.612938276028,408.348822756065,254.707675441033,233.464492357536,1577.98716713328,465.8311826185,141.723140501522,130.344445464168,141.458506727728,65.4254173714577
1030,2,1235.22164,562.5547879,689.582282,1167.865444,461.1758956,614.3237139,437.0777545,436.3255092,492.9138248,669.7317284,489.198794,418.7583789,1262.191296,832.5335109,708.9473,608.8209,576.696,185.9496,709.0884,597.3837,290.4107,452.2613,852.928301154362,392.077331053909,254.929158584485,254.49319557601,1124.12620693954,515.834495186133,122.624473724665,130.367604745436,140.795374019752,65.08822330446
1035,2,1011.704604,558.5174778,788.155693,1283.875762,497.7461247,619.1364611,431.2338483,392.12782,526.0692688,709.9279739,486.0999703,324.8363029,1310.984479,830.7690607,882.5543,726.4882,559.3313,179.0672,720.5795,834.7883,268.4277,489.6413,644.606750834232,364.859893206719,252.605034712091,254.214076071957,1128.50634792177,540.076230309526,104.85487858931,131.106470213531,138.983739061548,62.097931863852
1040,2,701.2779318,568.6699824,867.21552,969.8978268,551.4706159,617.9001927,425.292003,504.154856,602.3140717,739.0517248,480.0963437,292.6273548,1386.644732,856.8690672,1358.437,779.6904,529.2589,174.9045,731.9596,695.5933,216.5048,534.8303,708.024455186139,327.672587143636,247.347421472633,276.645397412298,1160.14462650855,581.593513539756,88.4704466751646,131.778501520893,138.324974358222,61.9614640553369
1045,2,320.6769504,586.5669254,931.1059801,535.7159741,591.9955317,611.5217054,418.788761,818.1546902,752.0075438,767.6217577,475.6815796,539.8267972,1389.800523,853.6793321,1827.974,770.4022,483.0428,178.1426,742.8928,616.9049,194.0198,580.4721,713.013248589406,298.303746308527,237.490127526729,276.562769254149,849.6729837364,647.465824831768,71.898911201581,132.603447835182,136.497275522952,58.579704105629
1050,2,406.3149444,588.0961022,977.4164677,1119.124241,623.152807,599.3864461,413.1271936,952.8458732,850.9829703,789.2478572,468.4648809,680.3755146,1351.2194,881.6137569,1897.459,737.0175,419.9257,189.8174,753.5848,605.6434,260.6467,629.2297,788.563394953785,279.933519322772,226.178697534751,300.469013157794,636.650054009592,701.186343564622,55.5702305546412,131.731342506249,135.822209443098,58.7727584518065
1055,2,503.4467931,557.1290764,1002.767755,1302.470587,656.6070157,583.8521954,406.1397217,1276.147045,822.3323365,811.8634822,462.5321083,856.9587681,1340.91253,876.7387534,1189.649,699.721,340.5432,209.3786,761.8723,845.1358,345.0568,678.7185,1328.93354267852,257.708481316356,216.5807751998,300.800466505732,610.857785834976,743.589211900026,44.1877661283932,130.070099653767,133.989291575642,55.0504151104927
1060,2,662.1061259,505.4891016,1015.479624,729.32673,706.6137116,563.461796,400.8378331,1533.685521,749.6603064,830.3979521,453.9493743,826.1360764,1369.465769,906.6196134,1093.031,642.4111,245.4653,232.7092,769.9756,1511.051,380.6679,728.6323,1450.23731727877,220.48005047026,208.024974165687,326.271818089254,600.388828758424,748.623951629782,39.0105550399464,126.002620302043,133.270123149636,55.7599525356033
1065,2,770.8499938,467.680803,1040.142353,547.1162586,738.2478233,536.8329319,393.2371601,942.0193899,726.5946408,842.6340637,446.2475396,690.3399061,1478.561514,899.7416823,939.0888,559.3639,164.8584,256.3129,772.8919,1377.355,419.2326,773.0049,1266.49149174934,180.252087760041,202.665139833494,327.331242438711,1013.02548189001,676.03540501123,39.0267859522967,120.923291082317,131.445670162296,51.8378418350644
1070,2,471.8298633,467.848478,1085.150296,372.0017268,720.040494,498.6159974,387.9429759,1698.749735,738.7028311,853.322205,436.1182074,705.438176,1444.355642,931.7171064,720.5852,468.0784,116.9965,280.0812,774.5784,1444.044,487.6742,804.612,1272.63227910638,151.584012086888,197.598814092183,354.484207286028,1117.73696167444,565.15899440209,41.0917143667718,114.001400996797,130.644073271763,53.3251073044143
1075,2,706.436716,477.6108442,1155.581865,163.7233212,698.09095,445.8656549,379.219545,2097.707123,768.1186025,856.2687035,426.3431059,607.8765776,1080.779026,922.4351894,631.4358,385.2707,102.7133,303.0347,767.608,1450.238,593.0915,834.7446,1404.34339922886,127.265631314319,193.461750050273,356.738342554994,960.650294472718,429.735944151105,42.4239922975019,107.007396848327,128.845222369873,49.5104092775673
1080,2,870.5731723,452.9530353,1240.79079,151.4329433,714.0877038,387.3397776,373.6120554,2019.960953,783.0272218,863.0544029,414.4489093,1123.789844,649.4980481,956.7036273,259.0601,295.4433,104.6584,321.0396,760.6802,1484.491,696.8472,859.7326,1140.91967736342,106.896309962865,186.876423277993,385.722847347882,1036.69975658397,428.34913905889,43.3709948400139,99.0797981871835,127.907654090182,52.1084641664857
1085,2,919.1536702,413.3061451,1341.384682,413.1229474,730.8486548,331.8285718,363.8009476,1728.718332,781.5548028,858.9747306,402.1944942,1220.300791,592.2669933,944.4990423,196.9356,169.7,94.95337,325.3896,743.5713,1536.586,780.7445,889.8665,895.412448884039,91.0349384641513,178.628556776165,389.890568739812,1127.24498708912,640.576541074628,42.691360486578,90.8335642359133,126.157815521289,48.9702557947308
1090,2,866.7654593,398.7187614,1459.766665,547.2331605,698.6778333,292.4879005,357.7866895,717.8925029,778.7435975,862.066673,388.243331,894.6843481,738.3661511,981.3349639,312.9401,160.1131,73.31988,320.0279,729.2557,446.6818,827.5715,910.4941,1003.31987598867,75.6169425657431,170.170376322676,420.905145679215,1264.14093270538,738.178710866836,41.9771142153606,81.9706809891636,125.007786295941,53.0258197372307
1095,2,920.0607127,401.9122852,1598.519906,662.9634899,632.5663901,272.6080739,346.909034,1326.189137,776.1553505,851.6967629,372.9425778,806.670075,666.6203523,965.5233717,425.8647,270.3047,72.95808,312.3681,704.2554,540.0928,829.3731,911.121,802.58247603075,66.7452080292048,159.082484757504,428.158202804369,1587.09793133695,676.929323431823,40.8514382672991,72.2132052761233,123.342044003464,51.4382543009999
1100,2,1016.160288,427.9315707,1734.173231,678.3397322,596.5418057,270.6021829,340.1997175,1233.48551,772.351749,851.5443752,356.5278691,707.2478576,275.4493653,1005.323729,590.3761,268.0028,108.0109,304.6722,684.4296,194.5302,850.0619,902.2459,683.897097406723,59.9998678845324,149.699186827893,461.477642280956,1569.1425630384,604.791478284037,40.0749673058728,62.8325863536834,121.86695698847,57.1925898395493
